,level_0,,y,frame,index,treatment,cno,plexi_x,plexi_y,plexipixwidth,pixpermm,startframe,numframes,minframebef,peakframe,aroundpeakframes,fixind,goodbad,marker,rat,file,frame_md,time
468,68,-61.327631573863634,6.388033173684076,68,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,68,0.272
469,69,-61.49473683700768,6.8398505054626435,69,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,69,0.276
470,70,-61.661842100151716,7.285667676489024,70,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,70,0.28
471,71,-61.82894736329576,7.6651953741043934,71,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,71,0.284
472,72,-61.996052626439806,8.1180088371106,72,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,72,0.288
473,73,-62.16315788958384,8.576262349538789,73,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,73,0.292
474,74,-62.33026315272789,9.009250081302628,74,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,74,0.296
475,75,-62.49736841587193,9.42117541720277,75,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,75,0.3
476,76,-62.66447367901598,9.837993015343814,76,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,76,0.304
477,77,-62.831578942160014,10.271897833792503,77,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,77,0.308
478,78,-62.99868420530406,10.685081932788323,78,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,78,0.312
479,79,-63.165789468448104,11.095832649783517,79,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,79,0.316
480,80,-63.33289473159214,11.516880830847406,80,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,80,0.32
481,81,-63.499999994736186,11.915746393387169,81,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,81,0.324
482,82,-63.66710525788023,12.2598145391106,82,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,82,0.328
483,83,-63.834210521024275,12.441920416620432,83,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,83,0.332
484,84,-64.00131578416831,12.53356278968112,84,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,84,0.336
485,85,-64.16842104731235,12.58600756892225,85,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,85,0.34
486,86,-64.3355263104564,12.650815169640948,86,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,86,0.344
487,87,-64.50263157360044,12.726950788279478,87,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,87,0.348
488,88,-64.66973683674449,12.900559802408123,88,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,88,0.352
489,89,-64.83684209988853,13.123558906671944,89,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,89,0.356
490,90,-65.00394736303257,13.430655879864903,90,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,90,0.36
491,91,-65.17105262617662,13.762470421570459,91,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,91,0.364
492,92,-65.33815788932066,14.075262851552191,92,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,92,0.368
493,93,-65.50526315246469,14.342600844683378,93,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,93,0.372
494,94,-65.67236841560874,14.437884366361176,94,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,94,0.376
495,95,-65.83947367875278,14.460887178259613,95,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,95,0.38
496,96,-66.00657894189682,14.243894609307874,96,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,96,0.384
497,97,-66.17368420504087,13.841983707016714,97,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,97,0.388
498,98,-66.34078946818491,13.124869516188179,98,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,98,0.392
499,99,-66.50789473132896,12.208612799050725,99,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,99,0.396
500,100,-66.674999994473,11.033122279273194,100,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,100,0.4
501,101,-66.84210525761704,9.82516315111061,101,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,101,0.404
502,102,-67.00921052076109,8.61568857757356,102,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,102,0.408
503,103,-67.17631578390512,7.431053539128606,103,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,103,0.412
504,104,-67.34342104704916,6.533311943717264,104,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,104,0.416
505,105,-67.51052631019321,5.826448895155471,105,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,105,0.42
506,106,-67.67763157333725,5.41995255944012,106,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,106,0.424
507,107,-67.84473683648129,5.147246336928546,107,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,107,0.428
508,108,-68.01184209962534,5.021239136396742,108,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,108,0.432
509,109,-68.17894736276938,5.008845292060982,109,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,109,0.436
510,110,-68.34605262591342,4.988210416681497,110,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,110,0.44
511,111,-68.51315788905747,4.955250542213194,111,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,111,0.444
512,112,-68.6802631522015,4.902493834507429,112,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,112,0.448
513,113,-68.84736841534556,4.856104887174977,113,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,113,0.452
514,114,-69.0144736784896,4.8188978559280615,114,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,114,0.456
515,115,-69.18157894163363,4.750135053274348,115,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,115,0.46
516,116,-69.34868420477768,4.655299450672475,116,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,116,0.464
517,117,-69.51578946792172,4.597700627263729,117,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,117,0.468
518,118,-69.68289473106576,4.519617368089229,118,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,118,0.472
519,119,-69.84999999420981,4.326803929823537,119,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,119,0.476
520,120,-70.01710525735385,3.98912139324114,120,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,120,0.48
521,121,-70.18421052049788,3.6604278360645286,121,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,121,0.484
522,122,-70.35131578364194,3.2895142937325965,122,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,122,0.488
523,123,-70.51842104678597,2.8274453947166234,123,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,123,0.492
524,124,-70.68552630993001,2.366895340840406,124,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,124,0.496
525,125,-70.85263157307406,2.027826549964254,125,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,125,0.5
526,126,-71.0197368362181,1.812815194230638,126,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,126,0.504
527,127,-71.18684209936215,1.600551698786254,127,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,127,0.508
528,128,-71.35394736250619,1.4345879068356584,128,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,128,0.512
529,129,-71.52105262565023,1.3257155233254605,129,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,129,0.516
530,130,-71.68815788879428,1.2227740303498245,130,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,130,0.52
531,131,-71.85526315193832,1.0924355288486765,131,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,131,0.524
532,132,-72.02236841508235,0.9395667828232764,132,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,132,0.528
533,133,-72.1894736782264,0.7917772861292811,133,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,133,0.532
534,134,-72.35657894137044,0.6279068996511262,134,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,134,0.536
535,135,-72.52368420451448,0.45365193011890165,135,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,135,0.54
536,136,-72.69078946765853,0.2732901321987684,136,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,136,0.544
537,137,-72.85789473080257,0.09754776535564368,137,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,137,0.548
538,138,-73.02499999394661,-0.06655550504433899,138,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,138,0.552
539,139,-73.19210525709066,-0.24688670507693367,139,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,139,0.556
540,140,-73.3592105202347,-0.4059047765562618,140,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,140,0.56
541,141,-73.52631578337875,-0.567328181972657,141,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,141,0.564
542,142,-73.69342104652279,-0.7153140151116916,142,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,142,0.568
543,143,-73.86052630966682,-0.8672775736307323,143,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,143,0.572
544,144,-74.02763157281088,-1.0007642577830846,144,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,144,0.576
545,145,-74.19473683595491,-1.1173923558429864,145,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,145,0.58
546,146,-74.36184209909895,-1.2321029862838129,146,2,excite,no,1714,400,38,5.984251969,0,1000,634,699,200,0,good,Wrist,er1,grantprelim_week1_cam3_ratER1Excitatory_2022-01-31_11_57_27_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,146,0.584
