,level_0,,x,frame,index,treatment,cno,plexi_x,plexi_y,plexipixwidth,pixpermm,startframe,numframes,minframebef,peakframe,aroundpeakframes,fixind,goodbad,marker,rat,file,frame_md,time
6294,94,-180.34682080924856,-0.027904096884769043,94,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,94,0.376
6295,95,-180.20231213872833,-0.0627236455132549,95,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,95,0.38
6296,96,-180.0578034682081,-0.16718229139877822,96,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,96,0.384
6297,97,-179.91329479768785,-0.41091913179834355,97,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,97,0.388
6298,98,-179.76878612716763,-0.4109191317984093,98,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,98,0.392
6299,99,-179.6242774566474,-0.3313315920760995,99,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,99,0.396
6300,100,-179.47976878612718,-0.2517440523537898,100,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,100,0.4
6301,101,-179.33526011560693,-0.1721565126314801,101,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,101,0.404
6302,102,-179.1907514450867,-0.09256897290917038,102,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,102,0.408
6303,103,-179.04624277456648,-0.01298143318686068,103,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,103,0.412
6304,104,-178.90173410404626,0.06660610653544907,104,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,104,0.416
6305,105,-178.757225433526,0.14619364625775885,105,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,105,0.42
6306,106,-178.61271676300578,0.006915451743749681,106,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,106,0.424
6307,107,-178.46820809248555,-0.06272364551328777,107,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,107,0.428
6308,108,-178.32369942196533,0.18101319488631043,108,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,108,0.432
6309,109,-178.17919075144508,0.14619364625775885,109,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,109,0.436
6310,110,-178.03468208092485,-0.23682138865581565,110,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,110,0.44
6311,111,-177.89017341040463,-0.8287537153404367,111,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,111,0.444
6312,112,-177.7456647398844,-1.0376710071115163,112,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,112,0.448
6313,113,-177.60115606936415,-1.0376710071115163,113,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,113,0.452
6314,114,-177.45664739884393,-1.385866493396605,114,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,114,0.456
6315,115,-177.3121387283237,-1.525144687910647,115,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,115,0.46
6316,116,-177.16763005780348,-1.5947837851676845,116,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,116,0.464
6317,117,-177.02312138728323,-1.6992424310532077,117,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,117,0.468
6318,118,-176.878612716763,-2.0573863598035826,118,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,118,0.472
6319,119,-176.73410404624278,-2.415530288553958,119,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,119,0.476
6320,120,-176.58959537572255,-2.773674217304333,120,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,120,0.48
6321,121,-176.4450867052023,-3.131818146054708,121,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,121,0.484
6322,122,-176.30057803468208,-3.489962074805083,122,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,122,0.488
6323,123,-176.15606936416185,-3.848106003555458,123,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,123,0.492
6324,124,-176.01156069364163,-4.206249932305833,124,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,124,0.496
6325,125,-175.8670520231214,-4.484806321333884,125,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,125,0.5
6326,126,-175.72254335260115,-4.937460453504463,126,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,126,0.504
6327,127,-175.57803468208093,-5.21601684253258,127,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,127,0.508
6328,128,-175.4335260115607,-5.7731296205887155,128,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,128,0.512
6329,129,-175.28901734104048,-6.295422850016332,129,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,129,0.516
6330,130,-175.14450867052022,-6.95699427395799,130,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,130,0.52
6331,131,-175.0,-7.862302538299215,131,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,131,0.524
6332,132,-174.85549132947978,-8.976528094411517,132,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,132,0.528
6333,133,-174.71098265895955,-9.777377712867185,133,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,133,0.532
6334,134,-174.5664739884393,-10.299670942294835,134,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,134,0.536
6335,135,-174.42196531791907,-10.613046879951437,135,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,135,0.54
6336,136,-174.27745664739885,-10.5434077826944,136,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,136,0.544
6337,137,-174.13294797687863,-10.508588234065881,137,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,137,0.548
6338,138,-173.98843930635837,-9.7425581642387,138,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,138,0.552
6339,139,-173.84393063583815,-9.08098674029704,139,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,139,0.556
6340,140,-173.69942196531792,-8.245317573212821,140,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,140,0.56
6341,141,-173.5549132947977,-7.235550662986108,141,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,141,0.564
6342,142,-173.41040462427745,-6.8525356280725,142,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,142,0.568
6343,143,-173.26589595375722,-5.9820469123597295,143,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,143,0.572
6344,144,-173.121387283237,-5.21601684253258,144,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,144,0.576
6345,145,-172.97687861271677,-4.798182258990487,145,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,145,0.58
6346,146,-172.83236994219652,-4.066971737791791,146,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,146,0.584
6347,147,-172.6878612716763,-3.614317605621146,147,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,147,0.588
6348,148,-172.54335260115607,-3.1964830220790525,148,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,148,0.592
6349,149,-172.39884393063585,-2.8134679871654784,149,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,149,0.596
6350,150,-172.2543352601156,-2.395633403623385,150,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,150,0.6
6351,151,-172.10982658959537,-1.8733401741957356,151,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,151,0.604
6352,152,-171.96531791907515,-1.6992424310532077,152,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,152,0.608
6353,153,-171.82080924855492,-1.525144687910647,153,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,153,0.612
6354,154,-171.67630057803467,-0.9680319098545117,154,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,154,0.616
6355,155,-171.53179190751445,-0.5501973263123856,155,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,155,0.62
6356,156,-171.38728323699422,-0.6894755208264605,156,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,156,0.624
6357,157,-171.242774566474,-0.41091913179834355,157,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,157,0.628
6358,158,-171.09826589595377,-0.34128003454137185,158,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,158,0.632
6359,159,-170.95375722543352,-0.16718229139884394,159,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,159,0.636
6360,160,-170.8092485549133,-0.23682138865581565,160,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,160,0.64
6361,161,-170.66473988439307,-0.3064604859128531,161,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,161,0.644
6362,162,-170.52023121387285,-0.2020018400273298,162,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,162,0.648
6363,163,-170.3757225433526,-0.3512284770066535,163,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,163,0.652
6364,164,-170.23121387283237,-0.5004551139859772,164,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,164,0.656
6365,165,-170.08670520231215,-0.649681750965301,165,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,165,0.66
6366,166,-169.94219653179192,-0.7989083879446247,166,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,166,0.664
6367,167,-169.79768786127167,-0.9481350249239484,167,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,167,0.668
6368,168,-169.65317919075144,-1.0973616619032722,168,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,168,0.672
6369,169,-169.50867052023122,-1.2465882988825958,169,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,169,0.676
6370,170,-169.364161849711,-1.2814078475110815,170,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,170,0.68
6371,171,-169.21965317919074,-1.4206860420251566,171,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,171,0.684
6372,172,-169.07514450867052,-1.3162273961396331,172,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,172,0.688
6373,173,-168.9306358381503,-1.4206860420251237,173,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,173,0.692
6374,174,-168.78612716763007,-1.664422882424689,174,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,174,0.696
6375,175,-168.64161849710982,-1.8385206255672168,175,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,175,0.7
6376,176,-168.4971098265896,-1.9777988200812917,176,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,176,0.704
6377,177,-168.35260115606937,-2.25635520910931,177,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,177,0.708
6378,178,-168.20809248554914,-2.430452952251871,178,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,178,0.712
6379,179,-168.0635838150289,-3.0572048275650436,179,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,179,0.716
6380,180,-167.91907514450867,-3.3357612165930948,180,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,180,0.72
6381,181,-167.77456647398844,-4.032152189163239,181,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,181,0.724
6382,182,-167.63005780346822,-4.83300180761894,182,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,182,0.728
6383,183,-167.48554913294797,-5.181197293904028,183,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,183,0.732
6384,184,-167.34104046242774,-5.807949169217201,184,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,184,0.736
6385,185,-167.19653179190752,-6.295422850016332,185,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,185,0.74
6386,186,-167.0520231213873,-6.678437884929939,186,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,186,0.744
6387,187,-166.90751445086704,-6.852535628072467,187,38,control,no,1621,457,44,6.92,0,1000,344,379,200,0,good,Wrist,MGc2,labelledData20230612toRenameUniquely/mg_control2_08_25_11_48_51/CollectedData_gtk.csv,187,0.748
